code,language,quality_label,severity_score,repo_stars
"function normalizeExecArgs(command, options, callback) {
  validateString(command, 'command');
  validateArgumentNullCheck(command, 'command');

  if (typeof options === 'function') {
    callback = options;
    options = undefined;
  }

  // Make a shallow copy so we don't clobber the user's options object.
  options = { __proto__: null, ...options };
  options.shell = typeof options.shell === 'string' ? options.shell : true;

  return {
    file: command,
    options: options,
    callback: callback,
  };
}",javascript,1,0.12,118912
"function inspectorOpen(port, host, wait) {
  if (isEnabled()) {
    throw new ERR_INSPECTOR_ALREADY_ACTIVATED();
  }
  // inspectorOpen() currently does not typecheck its arguments and adding
  // such checks would be a potentially breaking change. However, the native
  // open() function requires the port to fit into a 16-bit unsigned integer,
  // causing an integer overflow otherwise, so we at least need to prevent that.
  if (isUint32(port)) {
    validateInt32(port, 'port', 0, 65535);
  }
  if (host && !isLoopback(host)) {
    process.emitWarning(
      'Binding the inspector to a public IP with an open port is insecure, ' +
        'as it allows external hosts to connect to the inspector ' +
        'and perform a remote code execution attack. ' +
        'Documentation can be found at ' +
      'https://nodejs.org/api/cli.html#--inspecthostport',
      'SecurityWarning',
    );
  }

  open(port, host);
  if (wait)
    waitForDebugger();

  return { __proto__: null, [SymbolDispose]() { _debugEnd(); } };
}",javascript,0,0.15,118912
"function broadcastToFrontend(eventName, params = kEmptyObject) {
  validateString(eventName, 'eventName');
  validateObject(params, 'params');
  emitProtocolEvent(eventName, params);
}",javascript,1,0.27,118912
"function createPool() {
  poolSize = Buffer.poolSize;
  allocBuffer = createUnsafeAlignedBuffer(poolSize, kPoolAlignment);
  allocPool = allocBuffer.buffer;
  poolBase = TypedArrayPrototypeGetByteOffset(allocBuffer);
  markAsUntransferable(allocPool);
  poolOffset = 0;
}",javascript,0,0.19,118912
"function alignPool() {
  // Ensure aligned slices
  if (poolOffset & 0x7) {
    poolOffset |= 0x7;
    poolOffset++;
  }
}",javascript,0,0.2,118912
"function showFlaggedDeprecation() {
  if (bufferWarningAlreadyEmitted ||
      ++nodeModulesCheckCounter > 10000 ||
      (!require('internal/options').getOptionValue('--pending-deprecation') &&
       isInsideNodeModules(3))) {
    // We don't emit a warning, because we either:
    // - Already did so, or
    // - Already checked too many times whether a call is coming
    //   from node_modules and want to stop slowing down things, or
    // - We aren't running with `--pending-deprecation` enabled,
    //   and the code is inside `node_modules`.
    // - If the topmost non-internal frame is not inside `node_modules`.
    return;
  }

  process.emitWarning(bufferWarning, 'DeprecationWarning', 'DEP0005');
  bufferWarningAlreadyEmitted = true;
}",javascript,0,0.25,118912
"function isBuffer(val) {
  return (
    val !== null &&
    !isUndefined(val) &&
    val.constructor !== null &&
    !isUndefined(val.constructor) &&
    isFunction(val.constructor.isBuffer) &&
    val.constructor.isBuffer(val)
  );
}",javascript,0,0.13,109231
"function isArrayBufferView(val) {
  let result;
  if (typeof ArrayBuffer !== 'undefined' && ArrayBuffer.isView) {
    result = ArrayBuffer.isView(val);
  } else {
    result = val && val.buffer && isArrayBuffer(val.buffer);
  }
  return result;
}",javascript,0,0.24,109231
"function getGlobal() {
  if (typeof globalThis !== 'undefined') return globalThis;
  if (typeof self !== 'undefined') return self;
  if (typeof window !== 'undefined') return window;
  if (typeof global !== 'undefined') return global;
  return {};
}",javascript,0,0.19,109231
"function createInstance(defaultConfig) {
  const context = new Axios(defaultConfig);
  const instance = bind(Axios.prototype.request, context);

  // Copy axios.prototype to instance
  utils.extend(instance, Axios.prototype, context, { allOwnKeys: true });

  // Copy context to instance
  utils.extend(instance, context, null, { allOwnKeys: true });

  // Factory for creating new instances
  instance.create = function create(instanceConfig) {
    return createInstance(mergeConfig(defaultConfig, instanceConfig));
  };

  return instance;
}",javascript,1,0.01,109231
"function generateConfig(name) {
  var compress = name.indexOf('min') > -1;
  var config = {
    entry: './index.js',
    output: {
      path: __dirname + '/dist/',
      filename: name + '.js',
      sourceMapFilename: name + '.map',
      library: 'axios',
      libraryTarget: 'umd',
      globalObject: 'this',
    },
    node: false,
    devtool: 'source-map',
    mode: compress ? 'production' : 'development',
  };
  return config;
}",javascript,1,0.06,109231
"function getContributors(user, repo, maxCount = 1) {
  const contributors = (
    await axios.get(
      `https://api.github.com/repos/${encodeURIComponent(user)}/${encodeURIComponent(repo)}/contributors`,
      { params: { per_page: maxCount } }
    )
  ).data;

  return Promise.all(
    contributors.map(async (contributor) => {
      return {
        ...contributor,
        ...(
          await axios.get(`https://api.github.com/users/${encodeURIComponent(contributor.login)}`)
        ).data,
      };
    })
  );
}",javascript,0,0.3,109231
"function currentLocale() {
    for (const locale of [localStorage.locale, navigator.language, ...navigator.languages]) {
        // localstorage might not have a value or there might not be a language in `navigator.language`
        if (!locale) {
            continue;
        }
        if (locale in messages) {
            return locale;
        }
        // If the locale is a 2-letter code, we can try to find a regional variant
        // e.g. ""fr"" may not be in the messages, but ""fr-FR"" is
        if (locale.length === 2) {
            const regionalLocale = `${locale}-${locale.toUpperCase()}`;
            if (regionalLocale in messages) {
                return regionalLocale;
            }
        } else {
            // Some locales are further specified such as ""en-US"".
            // If we only have a generic locale for this, we can use it too
            const genericLocale = locale.slice(0, 2);
            if (genericLocale in messages) {
                return genericLocale;
            }
        }
    }
    return ""en"";
}",javascript,1,0.24,90129
"function header(name) {
  if (!name) {
    throw new TypeError('name argument is required to req.get');
  }

  if (typeof name !== 'string') {
    throw new TypeError('name must be a string to req.get');
  }

  var lc = name.toLowerCase();

  switch (lc) {
    case 'referer':
    case 'referrer':
      return this.headers.referrer
        || this.headers.referer;
    default:
      return this.headers[lc];
  }
}",javascript,1,0.27,69353
"function range(size, options) {
  var range = this.get('Range');
  if (!range) return;
  return parseRange(size, range, options);
}",javascript,1,0.27,69353
"function query(){
  var queryparse = this.app.get('query parser fn');

  if (!queryparse) {
    // parsing is disabled
    return Object.create(null);
  }

  var querystring = parse(this).query;

  return queryparse(querystring);
}",javascript,1,0.23,69353
"function init() {
  var router = null;

  this.cache = Object.create(null);
  this.engines = Object.create(null);
  this.settings = Object.create(null);

  this.defaultConfiguration();

  // Setup getting to lazily add base router
  Object.defineProperty(this, 'router', {
    configurable: true,
    enumerable: true,
    get: function getrouter() {
      if (router === null) {
        router = new Router({
          caseSensitive: this.enabled('case sensitive routing'),
          strict: this.enabled('strict routing')
        });
      }

      return router;
    }
  });
}",javascript,1,0.25,69353
"function getrouter() {
      if (router === null) {
        router = new Router({
          caseSensitive: this.enabled('case sensitive routing'),
          strict: this.enabled('strict routing')
        });
      }

      return router;
    }",javascript,1,0.08,69353
"function defaultConfiguration() {
  var env = process.env.NODE_ENV || 'development';

  // default settings
  this.enable('x-powered-by');
  this.set('etag', 'weak');
  this.set('env', env);
  this.set('query parser', 'simple')
  this.set('subdomain offset', 2);
  this.set('trust proxy', false);

  // trust proxy inherit back-compat
  Object.defineProperty(this.settings, trustProxyDefaultSymbol, {
    configurable: true,
    value: true
  });

  debug('booting in %s mode', env);

  this.on('mount', function onmount(parent) {
    // inherit trust proxy
    if (this.settings[trustProxyDefaultSymbol] === true
      && typeof parent.settings['trust proxy fn'] === 'function') {
      delete this.settings['trust proxy'];
      delete this.settings['trust proxy fn'];
    }

    // inherit protos
    Object.setPrototypeOf(this.request, parent.request)
    Object.setPrototypeOf(this.response, parent.response)
    Object.setPrototypeOf(this.engines, parent.engines)
    Object.setPrototypeOf(this.settings, parent.settings)
  });

  // setup locals
  this.locals = Object.create(null);

  // top-most app is mounted at /
  this.mountpath = '/';

  // default locals
  this.locals.settings = this.settings;

  // default configuration
  this.set('view', View);
  this.set('views', resolve('views'));
  this.set('jsonp callback name', 'callback');

  if (env === 'production') {
    this.enable('view cache');
  }
}",javascript,1,0.2,69353
"function View(name, options) {
  var opts = options || {};

  this.defaultEngine = opts.defaultEngine;
  this.ext = extname(name);
  this.name = name;
  this.root = opts.root;

  if (!this.ext && !this.defaultEngine) {
    throw new Error('No default engine was specified and no extension was provided.');
  }

  var fileName = name;

  if (!this.ext) {
    // get extension from default engine name
    this.ext = this.defaultEngine[0] !== '.'
      ? '.' + this.defaultEngine
      : this.defaultEngine;

    fileName += this.ext;
  }

  if (!opts.engines[this.ext]) {
    // load engine
    var mod = this.ext.slice(1)
    debug('require ""%s""', mod)

    // default engine export
    var fn = require(mod).__express

    if (typeof fn !== 'function') {
      throw new Error('Module ""' + mod + '"" does not provide a view engine.')
    }

    opts.engines[this.ext] = fn
  }

  // store loaded engine
  this.engine = opts.engines[this.ext];

  // lookup path
  this.path = this.lookup(fileName);
}",javascript,1,0.05,69353
"function lookup(name) {
  var path;
  var roots = [].concat(this.root);

  debug('lookup ""%s""', name);

  for (var i = 0; i < roots.length && !path; i++) {
    var root = roots[i];

    // resolve the path
    var loc = resolve(root, name);
    var dir = dirname(loc);
    var file = basename(loc);

    // resolve the file
    path = this.resolve(dir, file);
  }

  return path;
}",javascript,0,0.1,69353
"function render(options, callback) {
  var sync = true;

  debug('render ""%s""', this.path);

  // render, normalizing sync callbacks
  this.engine(this.path, options, function onRender() {
    if (!sync) {
      return callback.apply(this, arguments);
    }

    // copy arguments
    var args = new Array(arguments.length);
    var cntx = this;

    for (var i = 0; i < arguments.length; i++) {
      args[i] = arguments[i];
    }

    // force callback to be async
    return process.nextTick(function renderTick() {
      return callback.apply(cntx, args);
    });
  });

  sync = false;
}",javascript,1,0.26,69353
"function createApplication() {
  var app = function(req, res, next) {
    app.handle(req, res, next);
  };

  mixin(app, EventEmitter.prototype, false);
  mixin(app, proto, false);

  // expose the prototype that will get set on requests
  app.request = Object.create(req, {
    app: { configurable: true, enumerable: true, writable: true, value: app }
  })

  // expose the prototype that will get set on responses
  app.response = Object.create(res, {
    app: { configurable: true, enumerable: true, writable: true, value: app }
  })

  app.init();
  return app;
}",javascript,0,0.29,69353
"function acceptParams (str) {
  var length = str.length;
  var colonIndex = str.indexOf(';');
  var index = colonIndex === -1 ? length : colonIndex;
  var ret = { value: str.slice(0, index).trim(), quality: 1, params: {} };

  while (index < length) {
    var splitIndex = str.indexOf('=', index);
    if (splitIndex === -1) break;

    var colonIndex = str.indexOf(';', index);
    var endIndex = colonIndex === -1 ? length : colonIndex;

    if (splitIndex > endIndex) {
      index = str.lastIndexOf(';', splitIndex - 1) + 1;
      continue;
    }

    var key = str.slice(index, splitIndex).trim();
    var value = str.slice(splitIndex + 1, endIndex).trim();

    if (key === 'q') {
      ret.quality = parseFloat(value);
    } else {
      ret.params[key] = value;
    }

    index = endIndex + 1;
  }

  return ret;
}",javascript,1,0.18,69353
"function compileQueryParser(val) {
  var fn;

  if (typeof val === 'function') {
    return val;
  }

  switch (val) {
    case true:
    case 'simple':
      fn = querystring.parse;
      break;
    case false:
      break;
    case 'extended':
      fn = parseExtendedQueryString;
      break;
    default:
      throw new TypeError('unknown value for query parser function: ' + val);
  }

  return fn;
}",javascript,0,0.14,69353
"function setCharset(type, charset) {
  if (!type || !charset) {
    return type;
  }

  // parse type
  var parsed = contentType.parse(type);

  // set charset
  parsed.parameters.charset = charset;

  // format type
  return contentType.format(parsed);
}",javascript,0,0.1,69353
"function apply(func, thisArg, args) {
    switch (args.length) {
      case 0: return func.call(thisArg);
      case 1: return func.call(thisArg, args[0]);
      case 2: return func.call(thisArg, args[0], args[1]);
      case 3: return func.call(thisArg, args[0], args[1], args[2]);
    }
    return func.apply(thisArg, args);
  }",javascript,0,0.2,61321
"function arrayAggregator(array, setter, iteratee, accumulator) {
    var index = -1,
        length = array == null ? 0 : array.length;

    while (++index < length) {
      var value = array[index];
      setter(accumulator, value, iteratee(value), array);
    }
    return accumulator;
  }",javascript,1,0.14,61321
"function arrayEach(array, iteratee) {
    var index = -1,
        length = array == null ? 0 : array.length;

    while (++index < length) {
      if (iteratee(array[index], index, array) === false) {
        break;
      }
    }
    return array;
  }",javascript,0,0.06,61321
"function createInputPseudo( type ) {
	return function( elem ) {
		return nodeName( elem, ""input"" ) && elem.type === type;
	};
}",javascript,1,0.16,59785
"function createButtonPseudo( type ) {
	return function( elem ) {
		return ( nodeName( elem, ""input"" ) || nodeName( elem, ""button"" ) ) &&
			elem.type === type;
	};
}",javascript,1,0.13,59785
"function createDisabledPseudo( disabled ) {

	// Known :disabled false positives: fieldset[disabled] > legend:nth-of-type(n+2) :can-disable
	return function( elem ) {

		// Only certain elements can match :enabled or :disabled
		// https://html.spec.whatwg.org/multipage/scripting.html#selector-enabled
		// https://html.spec.whatwg.org/multipage/scripting.html#selector-disabled
		if ( ""form"" in elem ) {

			// Check for inherited disabledness on relevant non-disabled elements:
			// * listed form-associated elements in a disabled fieldset
			//   https://html.spec.whatwg.org/multipage/forms.html#category-listed
			//   https://html.spec.whatwg.org/multipage/forms.html#concept-fe-disabled
			// * option elements in a disabled optgroup
			//   https://html.spec.whatwg.org/multipage/forms.html#concept-option-disabled
			// All such elements have a ""form"" property.
			if ( elem.parentNode && elem.disabled === false ) {

				// Option elements defer to a parent optgroup if present
				if ( ""label"" in elem ) {
					if ( ""label"" in elem.parentNode ) {
						return elem.parentNode.disabled === disabled;
					} else {
						return elem.disabled === disabled;
					}
				}

				// Support: IE 6 - 11+
				// Use the isDisabled shortcut property to check for disabled fieldset ancestors
				return elem.isDisabled === disabled ||

					// Where there is no isDisabled, check manually
					elem.isDisabled !== !disabled &&
						inDisabledFieldset( elem ) === disabled;
			}

			return elem.disabled === disabled;

		// Try to winnow out elements that can't be disabled before trusting the disabled property.
		// Some victims get caught in our net (label, legend, menu, track), but it shouldn't
		// even exist on them, let alone have a boolean value.
		} else if ( ""label"" in elem ) {
			return elem.disabled === disabled;
		}

		// Remaining elements are neither :enabled nor :disabled
		return false;
	};
}",javascript,1,0.23,59785
"function manipulationTarget( elem, content ) {
	if ( nodeName( elem, ""table"" ) &&
		nodeName( content.nodeType !== 11 ? content : content.firstChild, ""tr"" ) ) {

		return jQuery( elem ).children( ""tbody"" )[ 0 ] || elem;
	}

	return elem;
}",javascript,1,0.19,59785
"function cloneCopyEvent( src, dest ) {
	var type, i, l,
		events = dataPriv.get( src, ""events"" );

	if ( dest.nodeType !== 1 ) {
		return;
	}

	// 1. Copy private data: events, handlers, etc.
	if ( events ) {
		dataPriv.remove( dest, ""handle events"" );
		for ( type in events ) {
			for ( i = 0, l = events[ type ].length; i < l; i++ ) {
				jQuery.event.add( dest, type, events[ type ][ i ] );
			}
		}
	}

	// 2. Copy user data
	if ( dataUser.hasData( src ) ) {
		dataUser.set( dest, jQuery.extend( {}, dataUser.get( src ) ) );
	}
}",javascript,0,0.2,59785
"function remove( elem, selector, keepData ) {
	var node,
		nodes = selector ? jQuery.filter( selector, elem ) : elem,
		i = 0;

	for ( ; ( node = nodes[ i ] ) != null; i++ ) {
		if ( !keepData && node.nodeType === 1 ) {
			jQuery.cleanData( getAll( node ) );
		}

		if ( node.parentNode ) {
			if ( keepData && isAttached( node ) ) {
				setGlobalEval( getAll( node, ""script"" ) );
			}
			node.parentNode.removeChild( node );
		}
	}

	return elem;
}",javascript,1,0.12,59785
"function routeToRegExp(path, opts) {
  var keys = [];

  var pattern = path
    .replace(/([().])/g, '\\$1')
    .replace(/(\/)?:(\w+)(\*\?|[?*])?/g, function(_, slash, key, option) {
      var optional = option === '?' || option === '*?';
      var star = option === '*' || option === '*?';
      keys.push({name: key, optional: optional});
      slash = slash || '';
      return (
        (optional ? '(?:' + slash : slash + '(?:') +
        (star ? '(.+?)' : '([^/]+)') +
        (optional ? '?)?' : ')')
      );
    })
    .replace(/([/$*])/g, '\\$1');

  if (opts.ignoreTrailingSlashes) {
    pattern = pattern.replace(/\/+$/, '') + '/*';
  }

  return {
    keys: keys,
    regexp: new RegExp(
      '^' + pattern + '(?:[?#]|$)',
      opts.caseInsensitiveMatch ? 'i' : ''
    )
  };
}",javascript,0,0.0,58551
"var disableNgAnimate = function() {
      angular.module('disableNgAnimate', []).run(['$animate', function($animate) {
        $animate.enabled(false);
      }]);
    }",javascript,0,0.1,58551
"function serializeObject(obj, maxDepth) {
  var seen = [];

  // There is no direct way to stringify object until reaching a specific depth
  // and a very deep object can cause a performance issue, so we copy the object
  // based on this specific depth and then stringify it.
  if (isValidObjectMaxDepth(maxDepth)) {
    // This file is also included in `angular-loader`, so `copy()` might not always be available in
    // the closure. Therefore, it is lazily retrieved as `angular.copy()` when needed.
    obj = angular.copy(obj, null, maxDepth);
  }
  return JSON.stringify(obj, function(key, val) {
    val = toJsonReplacer(key, val);
    if (isObject(val)) {

      if (seen.indexOf(val) >= 0) return '...';

      seen.push(val);
    }
    return val;
  });
}",javascript,1,0.15,58551
"function cached(fn) {
      var cache = Object.create(null);
      return function (str) {
        var key = isPrimitive(str) ? str : JSON.stringify(str);
        var hit = cache[key];
        return hit || (cache[key] = fn(str))
      }
    }",javascript,1,0.28,57529
"function config () {
      var config = merge(
        {
          el: '#app',
          repo: '',
          maxLevel: 6,
          subMaxLevel: 0,
          loadSidebar: null,
          loadNavbar: null,
          homepage: 'README.md',
          coverpage: '',
          basePath: '',
          auto2top: false,
          name: '',
          themeColor: '',
          nameLink: window.location.pathname,
          autoHeader: false,
          executeScript: null,
          noEmoji: false,
          ga: '',
          ext: '.md',
          mergeNavbar: false,
          formatUpdated: '',
          externalLinkTarget: '_blank',
          routerMode: 'hash',
          noCompileLinks: [],
          relativePath: false
        },
        window.$docsify
      );
    
      var script =
        document.currentScript ||
        [].slice
          .call(document.getElementsByTagName('script'))
          .filter(function (n) { return /docsify\./.test(n.src); })[0];
    
      if (script) {
        for (var prop in config) {
          if (hasOwn.call(config, prop)) {
            var val = script.getAttribute('data-' + hyphenate(prop));
    
            if (isPrimitive(val)) {
              config[prop] = val === '' ? true : val;
            }
          }
        }
    
        if (config.loadSidebar === true) {
          config.loadSidebar = '_sidebar' + config.ext;
        }
        if (config.loadNavbar === true) {
          config.loadNavbar = '_navbar' + config.ext;
        }
        if (config.coverpage === true) {
          config.coverpage = '_coverpage' + config.ext;
        }
        if (config.repo === true) {
          config.repo = '';
        }
        if (config.name === true) {
          config.name = '';
        }
      }
    
      window.$docsify = config;
    
      return config
    }",javascript,0,0.04,57529
"function initLifecycle(vm) {
      var hooks = [
        'init',
        'mounted',
        'beforeEach',
        'afterEach',
        'doneEach',
        'ready'
      ];
    
      vm._hooks = {};
      vm._lifecycle = {};
      hooks.forEach(function (hook) {
        var arr = (vm._hooks[hook] = []);
        vm._lifecycle[hook] = function (fn) { return arr.push(fn); };
      });
    }",javascript,0,0.16,57529
"function withPlugins(
  fn,
  optionsArgumentIndex = 1, // Usually `options` is the 2nd argument
) {
  // Returns Promises to consistent with functions in `index.js`
  return async (...args) => {
    const options = args[optionsArgumentIndex] ?? {};
    const plugins = options.plugins ?? [];

    args[optionsArgumentIndex] = {
      ...options,
      plugins: Array.isArray(plugins) ? plugins : Object.values(plugins),
    };

    return await fn(...args);
  };
}",javascript,1,0.14,52196
"function format(text, options) {
  const { formatted } = await formatWithCursor(text, {
    ...options,
    cursorOffset: -1,
  });
  return formatted;
}",javascript,1,0.1,52196
"function parseKey(key) {
    if (_.isArray(key)) {
        key = key.join(':');
    }
    if (!_.isString(key)) {
        throw new TypeError('Argument `key` and `field` must be a pure string or string[].');
    }
    return key;
}",javascript,3,0.88,4
"function validateConfig(config, props) {
    if (!props.every(prop => !!config[prop])) {
        throw new TypeError('Argument `config` is invalid for missing prop(s).');
    }
    if (config.key) {
        config.key = parseKey(config.key);
    }
    if (config.field) {
        config.field = parseKey(config.field);
    }
}",javascript,2,0.92,4
"function addKoHooks() {
		ko.bindingHandlers.react = {
			init: function() {
				return { controlsDescendantBindings: true };
			},
			update: function(el, valueAccessor, allBindings) {
				var Component = ko.unwrap(valueAccessor());
				var props = ko.toJS(allBindings.get('props'));
				props.onChange = function(newValue) {
					if (props.value && ko.isObservable(props.value)) {
						props.value(newValue);
					}
				};
				ReactDOM.render(React.createElement(Component, props), el);
			}
		};
	}",javascript,2,0.75,4
"function composeReact(routeConfig, props) {
		var routeId = routeConfig.moduleId.replace(""/"","""");
		var insertionElement = $('#' + routeId)[0];
		if (!insertionElement) {
			$(""[data-view='"" + placeholderViewName + ""']"").replaceWith(""<div id='"" + routeId
				+ ""'></div>"");
			insertionElement = $('#' + routeId)[0];
		}
		// Get the actual component class by requiring it.
		var component = require(routeConfig.moduleId);
		ReactDOM.render(React.createElement(component, props), insertionElement);
	}",javascript,3,0.6,4
"function onActivatingCallback(instance, instruction, router) {
		if (!!instruction.config.react) {
			var props = this;
			var route = instruction.config.route;
			var routeParamRegex = /:\w*/g;
			instance.viewUrl = placeholderViewName;
			instance.activate = function() {
				// Any route params are passed in as individual arguments. Props, however,
				// need to be an object. But we also want to associate the correct route
				// params with the right props.
				var args = Array.prototype.slice.call(arguments);
				var routeParams = route.match(routeParamRegex);
				routeParams.forEach(function(param, index) {
					// remove the semicolon via substr to get the proper param name
					props[param.substr(1)] = args[index];
				});
			};
		}
	}",javascript,2,0.89,4
"var server = function(params, basePath){
    var configDefaults, config, runConfig, state, restifyServer, close, store, allowedMethods;

    configDefaults = [
        { name:'port', defaultVal: 8080 },
        { name:'logs', defaultVal: true },
        { name:'prefix', defaultVal: '' },
        { name:'path', defaultVal: '' },
        { name:'routes', defaultVal: [] }
    ];

    config = params || {};
    runConfig = {};
    state = {
        ready:false
    };
    restifyServer = null;
    close = function(cb) {
        var handler = closeHandler.bind(this);
        handler(cb);
    };
    store = null;
    allowedMethods = [
        'GET',
        'POST',
        'PATCH',
        'OPTIONS',
        'HEAD',
        'PUT',
        'DELETE'
    ];

    this.basePath = basePath;
    this.configDefaults = configDefaults;
    this.config = config;
    this.state = state;
    this.restifyServer = restifyServer;
    this.close = close;
    this.store = store;
    this.allowedMethods = allowedMethods;
}",javascript,3,0.92,4
"var readConfigFile = function(server, cb){
    return new Promise(function(resolve, reject){
        fs.readFile(server.config, ""utf-8"", function(err, data) {
            if(err) {
                return reject(err);
            }
            else if(typeof data === 'undefined') {
                return reject( new Error('No config file found at: '+server.config) );
            }
            resolve( JSON.parse(data.toString()) )
        });
    });
}",javascript,2,0.78,4
"var setDefaultConfig = function(server, cb){
    server.configDefaults.map(function(defaultProp) {
        server.config[defaultProp.name] = typeof server.config[defaultProp.name] !== 'undefined' ? server.config[defaultProp.name] : defaultProp.defaultVal;
    });
    cb(null);
}",javascript,3,0.8,4
"function packageFind(paths) {
  if (!paths) return null;

  for (var i = 0; i < paths.length; ++i){
    var dir = path.dirname(paths[i]);
    if (fs.existsSync(path.join(dir, 'package.json')))
      return dir;
  }

  return null;
}",javascript,2,0.81,4
"var logger = function(params){
  this.config = params || {
      enabled: true
    };
}",javascript,3,0.73,4
"var getNewID = function(json) {
            suiteGlobals.lastTodoID = json.nr;
            suiteGlobals.lastTodoTxt = todoTxt;
            return json
        }",javascript,2,0.73,4
"var navigation = function() {
    this.controller = function() {
        this.logout = function() {
            session.setKey(null);
            session.setName(null);
            m.route(""/login"")
        }
    }
    this.view = function(ctrl) {
        return [
            m.if(session.key,[
                m(""div[class='column column-50'][id='navbar']"",[
                    m(""a"", {href: '/todo',  text:""Todos"", config: m.route}),
                    m(""a"", {href: '/scaffold',  text:""Admin"", config: m.route}),
                    m(""a"", {href: '/logout', onclick: ctrl.logout, text:""Log Out"", config: m.route})
                ]),
                m(""div[class='column column-50']"", m(""h6"", ""Welcome back "" + session.name))
            ])
        ];
              
    }
}",javascript,3,0.67,4
"var todo = function() {
    var vm = new function() {
        this.list =  m.prop([]);
        this.row = {
            desc: m.prop("""")
        };
        this.validate = function() { return true; }
        this.clear = function() { this.row.desc(""""); }
    };

    this.controller = function() {
        new CrudController(""todo"", vm).call(this);
        this.done = function(val) {
            console.log(val);
        }
    }
    
    this.vm = vm;

    this.view = function(c) {
        return c.mount([
            m(""input[type='text'][placeholder='todo']"",{
                onkeypress: function(e) {
                    m.withAttr('value', vm.row.desc)(e);
                    if (e.keyCode == 13) {
                        c.add();
                    }
                },
                value: vm.row.desc()
            }),
            m(""button"", {onclick: c.add}, ""Add""),
            m(""table"", [
                vm.list().map(function(task, index) {
                    return m(""tr"", [
                        m(""td"", [
                            m(""input[type=checkbox]"", {checked: task.done(), onclick: m.withAttr(""checked"", function(val) { task.done(val?1:0); c.update(task); }) })
                        ]),
                        m(""td"", {style: {textDecoration: task.done() ? ""line-through"" : ""none""}}, task.desc()),
                        m(""td"", m(""input[type='button'][class='button button-small button-outline'][value='delete']"", {onclick: c.del.bind(task, task)})),
                    ]);
                })
            ]),
        ]);
    };
}",javascript,3,0.88,4
"var login = function() {
    var msg = m.prop(""Welcome, please log in below."");

    var vm = {
        username : m.prop(""""),
        password : m.prop("""")
    };

    this.vm = vm;
    this.msg = msg;

    this.controller = function() {
        this.login = function() {
            return xhr.post(""!user-auth"",vm).then(function(json) {
                if (json.session) {
                    session.setKey(json.session);
                    session.setName(vm.username());
                    m.route(""/todo"");
                }
                else {
                    msg(""invalid username / password"");
                    //console.log(msg());
                }
            });
        };
    };

    this.view = function(c) {
        return [
            m(""div"", msg()),
            m(""label"", ""username""),
            m(""input[type='text']"", { onchange: m.withAttr(""value"", vm.username) }),
            m(""label"", ""password""),
            m(""input[type='password']"", { onchange: m.withAttr(""value"", vm.password) }),
            m(""button"", { onclick: c.login }, ""Log In"")
        ];
    };
}",javascript,2,0.53,4
"var scaffoldEntityToShort = function(entity) {
    if (entity[0] == '+') {
        entity = entity.slice(1);
    }
    return entity.toLowerCase();
}",javascript,2,0.81,4
"var ScaffoldList = function() {
     var vm = new function() {
         this.list =  m.prop([]);
     };

    this.controller = function() {
        new CrudController(""scaffold-entities"", vm).call(this);
    };

    this.view = function(c) {
        return c.mount([
            m(""h1"", ""Entities""),
            m(""ol"",[
                vm.list().map(function(entity) {
                    return m(""li"", [
                        m(""a"", { href: ""/scaffold/"" + entity, text: entity, config: m.route })
                    ]);
                })
             ])
        ]);
    };
}",javascript,3,0.59,4
"var ScaffoldTableController = function(entity, resource, vm, options, id) {
    return function() {
        var self = this;
        
        vm.list =  m.deferred();
        vm.cols = m.prop([]);
        vm.table = m.prop(entity);
        vm.rows = m.prop([]);
        vm.definition = m.prop([]);
        vm.links = {};
        
        this.beforeRefresh = function() {
            vm.row = null; //clear out the current row
            vm.list = m.deferred();
            vm.list.promise.then(function(resp) {
                var table = m.route.param(""table"");
                var rawCols = resp.json.definition.map(function(x) { return x.split(/[\s\+]/).splice(1); });
                var tableCols = rawCols.filter(function(x) { return ('+' + x[0]) == table; });
                vm.cols([""nr""].concat(tableCols.map(function(x) { return x[1]; })));
                vm.definition([[""nr"", ""Disabled""]].concat(tableCols.map(function(x) { return x.splice(1); })));
                vm.rows(resp.list);
                //editing/adding and no row found, create vm
                if (resp.list.length == 0) {
                    var row = {};
                    vm.cols().forEach(function(x) {
                        row[x] = m.prop("""");
                    });
                    vm.row = row;
                }

                //picklists
                vm.links = resp.json.links;
            });

        };
        new CrudController(resource, vm, options).call(this);
    };
}",javascript,2,0.51,4
"var serializer = function(data) {
        var globals = {}

        var postData = {}; //JSON.parse(JSON.stringify(data));
        //move params that start with * to globals
        Object.keys(data).forEach(function(x) {
            if (x[0] == '*') {
                globals[x] = data[x];
            }
            else if (!x.endsWith('-gui')) { //gui only
                postData[x] = data[x];
            }
        });
        var json = JSON.stringify(postData);
        console.log(json);
        if (DEBUG) { console.log({session: session.key, json: json }) }
        var postData = '*Data=' + encodeURIComponent(json);
        if (session.key) {
            postData = postData + '&*Session=' + session.key;
        }
        Object.keys(globals).forEach(function(x) {
            postData = postData + '&' + x + '=' + encodeURIComponent(globals[x]);
        });
        return postData;
    }",javascript,2,0.79,4
